Event;Timestamp;Framecount;SessionID;Email;BCIConfidence;BCIState
Sample;2021-01-25 15:29:31.3857;2109;7b38f0c796a4069a4297af7f198927d2;anonymous;0.4112;ReceivingData
Sample;2021-01-25 15:29:31.5063;2183;7b38f0c796a4069a4297af7f198927d2;anonymous;0.3886;ReceivingData
Sample;2021-01-25 15:29:31.5083;2184;7b38f0c796a4069a4297af7f198927d2;anonymous;0.3881;ReceivingData
Sample;2021-01-25 15:29:31.6310;2260;7b38f0c796a4069a4297af7f198927d2;anonymous;0.3835;ReceivingData
Sample;2021-01-25 15:29:31.6320;2261;7b38f0c796a4069a4297af7f198927d2;anonymous;0.3799;ReceivingData
Sample;2021-01-25 15:29:31.7567;2339;7b38f0c796a4069a4297af7f198927d2;anonymous;0.3733;ReceivingData
Sample;2021-01-25 15:29:31.7577;2340;7b38f0c796a4069a4297af7f198927d2;anonymous;0.3850;ReceivingData
Sample;2021-01-25 15:29:31.8823;2416;7b38f0c796a4069a4297af7f198927d2;anonymous;0.3724;ReceivingData
Sample;2021-01-25 15:29:31.8833;2417;7b38f0c796a4069a4297af7f198927d2;anonymous;0.3571;ReceivingData
Sample;2021-01-25 15:29:32.0200;2502;7b38f0c796a4069a4297af7f198927d2;anonymous;0.3578;ReceivingData
Sample;2021-01-25 15:29:32.0210;2503;7b38f0c796a4069a4297af7f198927d2;anonymous;0.3352;ReceivingData
Sample;2021-01-25 15:29:32.1446;2578;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2751;ReceivingData
Sample;2021-01-25 15:29:32.1466;2579;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1685;ReceivingData
Sample;2021-01-25 15:29:32.2713;2660;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1964;ReceivingData
Sample;2021-01-25 15:29:32.2723;2661;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2192;ReceivingData
Sample;2021-01-25 15:29:32.3960;2740;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2125;ReceivingData
Sample;2021-01-25 15:29:32.3980;2741;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2281;ReceivingData
Sample;2021-01-25 15:29:32.3990;2742;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2276;ReceivingData
Sample;2021-01-25 15:29:32.5232;2819;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2170;ReceivingData
Sample;2021-01-25 15:29:32.5252;2820;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1900;ReceivingData
Sample;2021-01-25 15:29:32.6623;2902;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1774;ReceivingData
Sample;2021-01-25 15:29:32.6633;2903;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1679;ReceivingData
Sample;2021-01-25 15:29:32.7890;2981;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1642;ReceivingData
Sample;2021-01-25 15:29:32.7920;2982;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1534;ReceivingData
Sample;2021-01-25 15:29:32.9134;3056;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1677;ReceivingData
Sample;2021-01-25 15:29:32.9154;3057;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1527;ReceivingData
Sample;2021-01-25 15:29:33.0358;3130;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1445;ReceivingData
Sample;2021-01-25 15:29:33.0378;3131;7b38f0c796a4069a4297af7f198927d2;anonymous;0.0875;ReceivingData
Sample;2021-01-25 15:29:33.1614;3208;7b38f0c796a4069a4297af7f198927d2;anonymous;0.0954;ReceivingData
Sample;2021-01-25 15:29:33.1634;3209;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1046;ReceivingData
Sample;2021-01-25 15:29:33.3041;3297;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1074;ReceivingData
Sample;2021-01-25 15:29:33.3061;3298;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1049;ReceivingData
Sample;2021-01-25 15:29:33.3081;3299;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1028;ReceivingData
Sample;2021-01-25 15:29:33.4158;3366;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1037;ReceivingData
Sample;2021-01-25 15:29:33.4188;3367;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1100;ReceivingData
Sample;2021-01-25 15:29:33.5524;3448;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1185;ReceivingData
Sample;2021-01-25 15:29:33.5534;3449;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1247;ReceivingData
Sample;2021-01-25 15:29:33.6781;3532;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1364;ReceivingData
Sample;2021-01-25 15:29:33.6801;3533;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1495;ReceivingData
Sample;2021-01-25 15:29:33.8027;3611;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1450;ReceivingData
Sample;2021-01-25 15:29:33.8047;3612;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1463;ReceivingData
Sample;2021-01-25 15:29:33.9274;3689;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1435;ReceivingData
Sample;2021-01-25 15:29:33.9294;3690;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1848;ReceivingData
Sample;2021-01-25 15:29:34.0536;3765;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2402;ReceivingData
Sample;2021-01-25 15:29:34.0546;3766;7b38f0c796a4069a4297af7f198927d2;anonymous;0.3219;ReceivingData
Sample;2021-01-25 15:29:34.1928;3858;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2829;ReceivingData
Sample;2021-01-25 15:29:34.1938;3859;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2249;ReceivingData
Sample;2021-01-25 15:29:34.3184;3939;7b38f0c796a4069a4297af7f198927d2;anonymous;0.3047;ReceivingData
Sample;2021-01-25 15:29:34.3204;3940;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2533;ReceivingData
Sample;2021-01-25 15:29:34.3214;3941;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2211;ReceivingData
Sample;2021-01-25 15:29:34.4427;4012;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2027;ReceivingData
Sample;2021-01-25 15:29:34.4437;4013;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1803;ReceivingData
Sample;2021-01-25 15:29:34.5674;4093;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1765;ReceivingData
Sample;2021-01-25 15:29:34.5684;4094;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1686;ReceivingData
Sample;2021-01-25 15:29:34.6931;4173;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1641;ReceivingData
Sample;2021-01-25 15:29:34.6941;4174;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1641;ReceivingData
Sample;2021-01-25 15:29:34.8327;4260;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1413;ReceivingData
Sample;2021-01-25 15:29:34.8337;4261;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1478;ReceivingData
Sample;2021-01-25 15:29:34.9594;4335;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1498;ReceivingData
Sample;2021-01-25 15:29:34.9614;4336;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1356;ReceivingData
Sample;2021-01-25 15:29:35.0820;4408;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1512;ReceivingData
Sample;2021-01-25 15:29:35.0840;4409;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1775;ReceivingData
Sample;2021-01-25 15:29:35.2097;4488;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1964;ReceivingData
Sample;2021-01-25 15:29:35.2107;4489;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1920;ReceivingData
Sample;2021-01-25 15:29:35.2127;4490;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1885;ReceivingData
Sample;2021-01-25 15:29:35.3334;4564;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1944;ReceivingData
Sample;2021-01-25 15:29:35.3344;4565;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1985;ReceivingData
Sample;2021-01-25 15:29:35.4580;4617;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2033;ReceivingData
Sample;2021-01-25 15:29:35.4600;4618;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2180;ReceivingData
Sample;2021-01-25 15:29:35.5982;4687;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2310;ReceivingData
Sample;2021-01-25 15:29:35.6002;4688;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2321;ReceivingData
Sample;2021-01-25 15:29:35.7255;4748;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2311;ReceivingData
Sample;2021-01-25 15:29:35.7275;4749;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2132;ReceivingData
Sample;2021-01-25 15:29:35.8492;4805;7b38f0c796a4069a4297af7f198927d2;anonymous;0.3256;ReceivingData
Sample;2021-01-25 15:29:35.8522;4806;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2168;ReceivingData
Sample;2021-01-25 15:29:35.9758;4867;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1865;ReceivingData
Sample;2021-01-25 15:29:35.9778;4868;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2258;ReceivingData
Sample;2021-01-25 15:29:36.1026;4924;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2445;ReceivingData
Sample;2021-01-25 15:29:36.1056;4925;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2257;ReceivingData
Sample;2021-01-25 15:29:36.2413;4992;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2024;ReceivingData
Sample;2021-01-25 15:29:36.2433;4993;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2045;ReceivingData
Sample;2021-01-25 15:29:36.2453;4994;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2302;ReceivingData
Sample;2021-01-25 15:29:36.3645;5052;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2652;ReceivingData
Sample;2021-01-25 15:29:36.3665;5053;7b38f0c796a4069a4297af7f198927d2;anonymous;0.3459;ReceivingData
Sample;2021-01-25 15:29:36.4911;5111;7b38f0c796a4069a4297af7f198927d2;anonymous;0.3368;ReceivingData
Sample;2021-01-25 15:29:36.4941;5112;7b38f0c796a4069a4297af7f198927d2;anonymous;0.3387;ReceivingData
Sample;2021-01-25 15:29:36.6188;5172;7b38f0c796a4069a4297af7f198927d2;anonymous;0.3714;ReceivingData
Sample;2021-01-25 15:29:36.6218;5173;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2848;ReceivingData
Sample;2021-01-25 15:29:36.7424;5231;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2470;ReceivingData
Sample;2021-01-25 15:29:36.7444;5232;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2528;ReceivingData
Sample;2021-01-25 15:29:36.8661;5290;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2241;ReceivingData
Sample;2021-01-25 15:29:36.8681;5291;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2272;ReceivingData
Sample;2021-01-25 15:29:37.0087;5358;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2334;ReceivingData
Sample;2021-01-25 15:29:37.0117;5359;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2464;ReceivingData
Sample;2021-01-25 15:29:37.1334;5418;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2377;ReceivingData
Sample;2021-01-25 15:29:37.1344;5419;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2231;ReceivingData
Sample;2021-01-25 15:29:37.1384;5420;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2343;ReceivingData
Sample;2021-01-25 15:29:37.2561;5475;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2299;ReceivingData
Sample;2021-01-25 15:29:37.2581;5476;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2124;ReceivingData
Sample;2021-01-25 15:29:37.3808;5535;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1937;ReceivingData
Sample;2021-01-25 15:29:37.3828;5536;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1853;ReceivingData
Sample;2021-01-25 15:29:37.5075;5592;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1829;ReceivingData
Sample;2021-01-25 15:29:37.5095;5593;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1458;ReceivingData
Sample;2021-01-25 15:29:37.6302;5651;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1539;ReceivingData
Sample;2021-01-25 15:29:37.6322;5652;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1802;ReceivingData
Sample;2021-01-25 15:29:37.7718;5718;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1848;ReceivingData
Sample;2021-01-25 15:29:37.7738;5719;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2259;ReceivingData
Sample;2021-01-25 15:29:37.8960;5780;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2001;ReceivingData
Sample;2021-01-25 15:29:37.8980;5781;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1408;ReceivingData
Sample;2021-01-25 15:29:38.0206;5839;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1069;ReceivingData
Sample;2021-01-25 15:29:38.0236;5840;7b38f0c796a4069a4297af7f198927d2;anonymous;0.0984;ReceivingData
Sample;2021-01-25 15:29:38.1513;5901;7b38f0c796a4069a4297af7f198927d2;anonymous;0.0855;ReceivingData
Sample;2021-01-25 15:29:38.1533;5902;7b38f0c796a4069a4297af7f198927d2;anonymous;0.0982;ReceivingData
Sample;2021-01-25 15:29:38.1553;5903;7b38f0c796a4069a4297af7f198927d2;anonymous;0.0907;ReceivingData
Sample;2021-01-25 15:29:38.2700;5957;7b38f0c796a4069a4297af7f198927d2;anonymous;0.0883;ReceivingData
Sample;2021-01-25 15:29:38.2720;5958;7b38f0c796a4069a4297af7f198927d2;anonymous;0.0987;ReceivingData
Sample;2021-01-25 15:29:38.4126;6024;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1053;ReceivingData
Sample;2021-01-25 15:29:38.4146;6025;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1218;ReceivingData
Sample;2021-01-25 15:29:38.5353;6082;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1185;ReceivingData
Sample;2021-01-25 15:29:38.5372;6083;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1095;ReceivingData
Sample;2021-01-25 15:29:38.6619;6143;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1033;ReceivingData
Sample;2021-01-25 15:29:38.6649;6144;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1014;ReceivingData
Sample;2021-01-25 15:29:38.7876;6200;7b38f0c796a4069a4297af7f198927d2;anonymous;0.0992;ReceivingData
Sample;2021-01-25 15:29:38.7896;6201;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1078;ReceivingData
Sample;2021-01-25 15:29:38.9112;6258;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1381;ReceivingData
Sample;2021-01-25 15:29:38.9132;6259;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2079;ReceivingData
Sample;2021-01-25 15:29:39.0808;6340;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1760;ReceivingData
Sample;2021-01-25 15:29:39.0828;6341;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2178;ReceivingData
Sample;2021-01-25 15:29:39.0848;6342;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1974;ReceivingData
Sample;2021-01-25 15:29:39.1794;6387;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1843;ReceivingData
Sample;2021-01-25 15:29:39.1814;6388;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1877;ReceivingData
Sample;2021-01-25 15:29:39.3051;6445;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1726;ReceivingData
Sample;2021-01-25 15:29:39.3071;6446;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1724;ReceivingData
Sample;2021-01-25 15:29:39.4278;6503;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1784;ReceivingData
Sample;2021-01-25 15:29:39.4308;6504;7b38f0c796a4069a4297af7f198927d2;anonymous;0.1835;ReceivingData
Sample;2021-01-25 15:29:39.5524;6563;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2118;ReceivingData
Sample;2021-01-25 15:29:39.5544;6564;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2245;ReceivingData
Sample;2021-01-25 15:29:39.6801;6624;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2545;ReceivingData
Sample;2021-01-25 15:29:39.6831;6625;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2976;ReceivingData
Sample;2021-01-25 15:29:39.8038;6683;7b38f0c796a4069a4297af7f198927d2;anonymous;0.3000;ReceivingData
Sample;2021-01-25 15:29:39.8057;6684;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2941;ReceivingData
Sample;2021-01-25 15:29:39.9454;6748;7b38f0c796a4069a4297af7f198927d2;anonymous;0.2784;ReceivingData
Sample;2021-01-25 15:29:39.9484;6749;7b38f0c796a4069a4297af7f198927d2;anonymous;0.3114;ReceivingData
Sample;2021-01-25 15:29:40.0690;6807;7b38f0c796a4069a4297af7f198927d2;anonymous;0.3615;ReceivingData
Sample;2021-01-25 15:29:40.0720;6808;7b38f0c796a4069a4297af7f198927d2;anonymous;0.3929;ReceivingData
Sample;2021-01-25 15:29:40.0750;6809;7b38f0c796a4069a4297af7f198927d2;anonymous;0.4270;ReceivingData
