Event;Timestamp;Framecount;SessionID;Email;BCIConfidence;BCIState
Sample;2021-01-26 09:01:48.7004;214;2715aba63b96d383a8bd285e950eb971;anonymous;0.6072;ReceivingData
Sample;2021-01-26 09:01:48.8032;222;2715aba63b96d383a8bd285e950eb971;anonymous;0.5908;ReceivingData
Sample;2021-01-26 09:01:48.8131;223;2715aba63b96d383a8bd285e950eb971;anonymous;0.5440;ReceivingData
Sample;2021-01-26 09:01:48.9677;236;2715aba63b96d383a8bd285e950eb971;anonymous;0.4894;ReceivingData
Sample;2021-01-26 09:01:48.9797;237;2715aba63b96d383a8bd285e950eb971;anonymous;0.4892;ReceivingData
Sample;2021-01-26 09:01:49.0834;246;2715aba63b96d383a8bd285e950eb971;anonymous;0.5177;ReceivingData
Sample;2021-01-26 09:01:49.0994;247;2715aba63b96d383a8bd285e950eb971;anonymous;0.5474;ReceivingData
Sample;2021-01-26 09:01:49.2303;256;2715aba63b96d383a8bd285e950eb971;anonymous;0.5270;ReceivingData
Sample;2021-01-26 09:01:49.2503;257;2715aba63b96d383a8bd285e950eb971;anonymous;0.4222;ReceivingData
Sample;2021-01-26 09:01:49.3111;263;2715aba63b96d383a8bd285e950eb971;anonymous;0.3835;ReceivingData
Sample;2021-01-26 09:01:49.3201;264;2715aba63b96d383a8bd285e950eb971;anonymous;0.3833;ReceivingData
Sample;2021-01-26 09:01:49.4747;277;2715aba63b96d383a8bd285e950eb971;anonymous;0.3696;ReceivingData
Sample;2021-01-26 09:01:49.4807;278;2715aba63b96d383a8bd285e950eb971;anonymous;0.3338;ReceivingData
Sample;2021-01-26 09:01:49.4876;279;2715aba63b96d383a8bd285e950eb971;anonymous;0.3434;ReceivingData
Sample;2021-01-26 09:01:49.6452;286;2715aba63b96d383a8bd285e950eb971;anonymous;0.3232;ReceivingData
Sample;2021-01-26 09:01:49.6611;287;2715aba63b96d383a8bd285e950eb971;anonymous;0.3286;ReceivingData
Sample;2021-01-26 09:01:49.7823;294;2715aba63b96d383a8bd285e950eb971;anonymous;0.3248;ReceivingData
Sample;2021-01-26 09:01:49.7893;295;2715aba63b96d383a8bd285e950eb971;anonymous;0.2996;ReceivingData
Sample;2021-01-26 09:01:49.9050;301;2715aba63b96d383a8bd285e950eb971;anonymous;0.3127;ReceivingData
Sample;2021-01-26 09:01:49.9189;302;2715aba63b96d383a8bd285e950eb971;anonymous;0.3343;ReceivingData
Sample;2021-01-26 09:01:50.0207;308;2715aba63b96d383a8bd285e950eb971;anonymous;0.3412;ReceivingData
Sample;2021-01-26 09:01:50.0346;309;2715aba63b96d383a8bd285e950eb971;anonymous;0.3574;ReceivingData
Sample;2021-01-26 09:01:50.1189;314;2715aba63b96d383a8bd285e950eb971;anonymous;0.3477;ReceivingData
Sample;2021-01-26 09:01:50.1338;315;2715aba63b96d383a8bd285e950eb971;anonymous;0.3537;ReceivingData
Sample;2021-01-26 09:01:50.2276;320;2715aba63b96d383a8bd285e950eb971;anonymous;0.3600;ReceivingData
Sample;2021-01-26 09:01:50.2425;321;2715aba63b96d383a8bd285e950eb971;anonymous;0.4009;ReceivingData
Sample;2021-01-26 09:01:50.3482;328;2715aba63b96d383a8bd285e950eb971;anonymous;0.4276;ReceivingData
Sample;2021-01-26 09:01:50.3692;329;2715aba63b96d383a8bd285e950eb971;anonymous;0.4474;ReceivingData
Sample;2021-01-26 09:01:50.3832;330;2715aba63b96d383a8bd285e950eb971;anonymous;0.5024;ReceivingData
Sample;2021-01-26 09:01:50.5194;337;2715aba63b96d383a8bd285e950eb971;anonymous;0.5044;ReceivingData
Sample;2021-01-26 09:01:50.5343;338;2715aba63b96d383a8bd285e950eb971;anonymous;0.4970;ReceivingData
Sample;2021-01-26 09:01:50.6301;345;2715aba63b96d383a8bd285e950eb971;anonymous;0.5313;ReceivingData
Sample;2021-01-26 09:01:50.6515;346;2715aba63b96d383a8bd285e950eb971;anonymous;0.4072;ReceivingData
Sample;2021-01-26 09:01:50.7434;351;2715aba63b96d383a8bd285e950eb971;anonymous;0.3490;ReceivingData
Sample;2021-01-26 09:01:50.7474;352;2715aba63b96d383a8bd285e950eb971;anonymous;0.3255;ReceivingData
Sample;2021-01-26 09:01:50.8561;359;2715aba63b96d383a8bd285e950eb971;anonymous;0.3263;ReceivingData
Sample;2021-01-26 09:01:50.8830;360;2715aba63b96d383a8bd285e950eb971;anonymous;0.3401;ReceivingData
Sample;2021-01-26 09:01:50.9917;368;2715aba63b96d383a8bd285e950eb971;anonymous;0.3284;ReceivingData
Sample;2021-01-26 09:01:51.0166;369;2715aba63b96d383a8bd285e950eb971;anonymous;0.3183;ReceivingData
Sample;2021-01-26 09:01:51.0954;374;2715aba63b96d383a8bd285e950eb971;anonymous;0.3237;ReceivingData
Sample;2021-01-26 09:01:51.1174;375;2715aba63b96d383a8bd285e950eb971;anonymous;0.3514;ReceivingData
Sample;2021-01-26 09:01:51.2490;383;2715aba63b96d383a8bd285e950eb971;anonymous;0.3617;ReceivingData
Sample;2021-01-26 09:01:51.2735;384;2715aba63b96d383a8bd285e950eb971;anonymous;0.4234;ReceivingData
Sample;2021-01-26 09:01:51.3832;391;2715aba63b96d383a8bd285e950eb971;anonymous;0.4541;ReceivingData
Sample;2021-01-26 09:01:51.3892;392;2715aba63b96d383a8bd285e950eb971;anonymous;0.4862;ReceivingData
Sample;2021-01-26 09:01:51.4092;393;2715aba63b96d383a8bd285e950eb971;anonymous;0.5478;ReceivingData
Sample;2021-01-26 09:01:51.5757;400;2715aba63b96d383a8bd285e950eb971;anonymous;0.5832;ReceivingData
