Event;Timestamp;Framecount;SessionID;Email;BCIConfidence;BCIState
Sample;2021-01-26 09:12:12.9342;9;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.6583;ReceivingData
Sample;2021-01-26 09:12:12.9462;10;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.7339;ReceivingData
Sample;2021-01-26 09:12:13.0270;16;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.7875;ReceivingData
Sample;2021-01-26 09:12:13.0439;17;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.8401;ReceivingData
Sample;2021-01-26 09:12:13.1486;25;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.8551;ReceivingData
Sample;2021-01-26 09:12:13.1666;26;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.8668;ReceivingData
Sample;2021-01-26 09:12:13.1821;27;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.8426;ReceivingData
Sample;2021-01-26 09:12:13.3167;37;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.8511;ReceivingData
Sample;2021-01-26 09:12:13.3347;38;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.8250;ReceivingData
Sample;2021-01-26 09:12:13.4155;44;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.7959;ReceivingData
Sample;2021-01-26 09:12:13.4324;45;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.8001;ReceivingData
Sample;2021-01-26 09:12:13.5940;58;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.8008;ReceivingData
Sample;2021-01-26 09:12:13.6099;59;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.7674;ReceivingData
Sample;2021-01-26 09:12:13.6947;65;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.7390;ReceivingData
Sample;2021-01-26 09:12:13.7117;66;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.7108;ReceivingData
Sample;2021-01-26 09:12:13.7974;72;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.7659;ReceivingData
Sample;2021-01-26 09:12:13.8113;73;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.7742;ReceivingData
Sample;2021-01-26 09:12:13.9410;83;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.7625;ReceivingData
Sample;2021-01-26 09:12:13.9479;84;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.7456;ReceivingData
Sample;2021-01-26 09:12:14.0487;91;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.7041;ReceivingData
Sample;2021-01-26 09:12:14.0666;92;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.6488;ReceivingData
Sample;2021-01-26 09:12:14.1835;101;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.6694;ReceivingData
Sample;2021-01-26 09:12:14.2034;102;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.7212;ReceivingData
Sample;2021-01-26 09:12:14.2154;103;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.7295;ReceivingData
Sample;2021-01-26 09:12:14.3171;111;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.7567;ReceivingData
Sample;2021-01-26 09:12:14.3381;112;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.7849;ReceivingData
Sample;2021-01-26 09:12:14.4298;120;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.7966;ReceivingData
Sample;2021-01-26 09:12:14.4458;121;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.7985;ReceivingData
Sample;2021-01-26 09:12:14.5814;130;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.8055;ReceivingData
Sample;2021-01-26 09:12:14.5884;131;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.7905;ReceivingData
Sample;2021-01-26 09:12:14.6821;139;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.8116;ReceivingData
Sample;2021-01-26 09:12:14.6971;140;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.8029;ReceivingData
Sample;2021-01-26 09:12:14.8417;151;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.7652;ReceivingData
Sample;2021-01-26 09:12:14.8507;152;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.6503;ReceivingData
Sample;2021-01-26 09:12:14.9424;157;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.5240;ReceivingData
Sample;2021-01-26 09:12:14.9564;158;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.4152;ReceivingData
Sample;2021-01-26 09:12:15.1120;170;1dfb3b79560eaefd9cba4bbe1845a517;anonymous;0.4682;ReceivingData
